RDS KEY,LICENSE NAME,STREET,CITY,ST,RIFLE MFG
34100363,"TOOL GRINDING, INCORPORATED",5555 BOONE AVE NORTH,MINNEAPOLIS,MN,322
15600135,WWW USA LLC,3305 WESTWOOD IND DR,MONROE,NC,301
15735423,ARMITAGE INTL LTD,1635A BLUE RIDGE BLVD,SENECA,SC,300
15917454,"KNIGHT, CHARLES REED JR",7750 9TH ST SW,VERO BEACH,FL,284
85234826,ARMSCORP USA INC,4424 JOHN AVE,BALTIMORE,MD,271
61636016,NEW YORK INTERNATIONAL CORP,5169 ROUTE 12 SOUTH,NORWICH,NY,265
43136652,"GROVE, TODD ANDREW",537 N ELM ST,TROY,OH,246
98734724,ZDF IMPORT/EXPORT INC,2090 N REDWOOD RD #40,SALT LAKE CITY,UT,232
33910305,"HORSTKAMP, KLAUS",806 S DIVISION ST,WAUNAKEE,WI,213
57134716,WILSONS GUN SHOP INC,2234 CR 719,BERRYVILLE,AR,211
15946787,SERBU FIREARMS INC,6001 JOHNS RD #144,TAMPA,FL,200
58437579,AWI LLC,600 OAK AVE,EATON,CO,196
57637697,ARSENAL USA I LLC,7311 GALVESTON RD #260,HOUSTON,TX,195
99137453,"JOHNSON, VALERIE ANNE",75B ABBOTT RD,ELMA,WA,185
54340380,"CUTTING EDGE PMS INC, THE",11150 PROGRESS ST,MOUNT VERNON,MO,180
98835495,U S ORDNANCE INC,"2500 VALLEY RD UNITS R, S, T",RENO,NV,175
58334359,BALLARD RIFLE LLC,113 W YELLOWSTONE,CODY,WY,171
98638020,AMERICAN SPIRIT ARMS CORP,15001 N HAYDEN RD #112,SCOTTSDALE,AZ,166
15735931,JARRETT RIFLES INC,383 BROWN RD,JACKSON,SC,160
45500132,MELVIN FORBES ENTERPRISES LLC,1024 GRAFTON RD,MORGANTOWN,WV,144
43479505,"LANDIES, ROBERT I",310 PARK DR,CHARDON,OH,139
15900881,"WHITE, FRANK C",719 WHITE DR,ALFORD,FL,138
98835501,CALICO LIGHT WEAPON SYSTEMS,1489 GREG ST,SPARKS,NV,120
93340084,"RITCHIE, WILLIAM RAYMOND",1653 PLUM LANE,REDLANDS,CA,119
99337182,TNW FIRERMS INC,55325 TIMBER RD BLDG A,VERNONIA,OR,104
82338992,"BORDEN, JAMES F",RR 1 BOX 250BC,SPRINGVILLE,PA,98
98636542,"ROBAR COMPANIES, INC",21438 N 7TH AVE SUITE B,PHOENIX,AZ,94
57637288,PMM INVESTMENT CASTING INC,5514 W 34TH ST,HOUSTON,TX,93
57233690,CLARK CUSTOM GUNS INC,336 SHOOTOUT LN,PRINCETON,LA,75
43100419,M O A CORPORATION,2451 OLD CAMDEN PK,EATON,OH,67
54340562,"ED BROWN CUSTOM, INC",43825 MULDROW TRAIL,PERRY,MO,63
34136974,JP ENTERPRISES INC,7605 128TH ST N BUILDING,WHITE BEAR LAKE,MN,61
98638243,"GRAHAM, T MARK",16014 WEST REMUDA DR,SURPRISE,AZ,55
16200325,SPENCER RIFLE CO INC,145 C B & L LN,PORTLAND,TN,42
57637564,LONE STAR RIFLE CO INC,11231 ROSE ROAD,CONROE,TX,41
34137259,E ARTHUR BROWN CO INC,4353 STATE HWY 27 E,ALEX,MN,40
57135673,"REYNOLDS, DARRELL W",1389 HWY 236 W,LONOKE,AR,39
57100334,ULTIMATE ACCURACY INC,1389 HWY 236 WEST,LONOKE,AR,39
82337152,"BANSNER, MARK A",261 E MAIN ST,ADAMSTOWN,PA,38
57542125,"LAU, MICHAEL RICHARD",906 MIDDLE RUN,DUNCANVILLE,TX,37
96800168,"CHRISTENSEN, CRAIG ALLEN",710 3RD ST,MARYSVILLE,CA,36
98637328,"LAZZERONI, INC",1415 S CHERRY,TUCSON,AZ,35
57337084,TROMIX CORPORATION,405 N WALNUT #8,BROKEN ARROW,OK,35
85211500,"MC KEE, INC",8725 BOLLMAN PLACE #1,SAVAGE,MD,34
98200152,"ULTIMATE ARMS WORKS, LLC",9536 KUNA RD,KUNA,ID,30
98100053,AXTELL RIFLE CO INC,353 MILL CREEK RD,SHERIDAN,MT,30
98835517,"DEBORD, CURTIS LEE",2500 VALLEY RD UNIT Z,RENO,NV,30
43843870,ANTHONY W GILKES INC,1522 W 40TH ST,FREMONT,MI,29
98706281,LAR MANUFACTURING INC,4133 WEST FARM RD,WEST JORDAN,UT,28
15840177,MASTERPIECE ARMS INC,116 KINGSBRIDGE DRIVE,CARROLLTON,GA,25
99136693,NESIKA BAY PRECISION INC,6112 NE MINNER RD #8,POULSBO,WA,24
98638035,GRANITE MOUNTAIN ARMS INC,3145 W HIDDEN ACRES,PRESCOTT,AZ,23
43136612,"WELLS, GREGORY F",7777 HIVNOR RD,CROOKSVILLE,OH,23
97738092,ROGUE RIV RIFLEWORKS INC/JOHN RIBGY & CO,500 LINNE RD STE D,PASO ROBLES,CA,22
82300212,CLASSIC PISTOL INC,1310 INDUSTRIAL BLVD,SOUTHAMPTON,PA,22
34606554,MILLER ARMS INC,PURL ST BOX 260,ST ONGE,SD,22
15639696,"CHANDLER, NORMAN A",100 RADCLIFFE CIRCLE,JACKSONVILLE,NC,21
43436235,"JONES, JOHNDAVID",590 WOODVUE LANE,WINTERSVILLE,OH,21
43437817,BLACK BEAR MFG LTD,10080 NORTH PALMYRA RD,NORTH JACKSON,OH,18
97738185,"SEARCY, BERNARD L",12049 BORON AVE,BORON,CA,15
60600308,JV PRECISION MACHINE CO,71 COGWHEEL LN,SEYMOUR,CT,15
98235262,"GRAY, BOYD LESTER",26884 PEARL RD,PARMA,ID,14
82311979,ROBERT HART & SON INC,401 MONTGOMERY ST,NESCOPECK,PA,14
61636169,L ROMANO RIFLE CO INC,551 STEWARTS CORNERS RD,PENNELLVILLE,NY,13
57336844,"BEANLAND, JON",HWY 62,GOULD,OK,12
15736337,GEIGES INSTRUMENTS INC,4143 SEBAGO RD,YONGES ISLAND,SC,12
46133576,"LANDEN, RANDAL S",1200 ONEAL RD,LONDON,KY,11
15948454,PICKETT WEAPONRY SERVICE INC,25220 W NEWBERRY RD,NEWBERRY,FL,9
98135405,"PURSLEY, AARON & OTTO, RONALD ROBERT",BOX 336,BIG SANDY,MT,9
82339102,"HAMMONDS, CLARENCE H",415 GREENWAY,RED LION,PA,9
15800115,"HERITAGE CUSTOM ARMS, LLC",250 KELLER RD,ROSSVILLE,GA,8
98235365,"TIFFANY, SEAN",720 N ORCHARD,BOISE,ID,8
16436355,"WELLS, JAMES KEITH",246 MAGNOLIA HILL RD,WAYNESBORO,MS,7
43843508,"BABIAR, MILAN S & MAKINSON, NICHOLAS J",2249 HIDDEN VALLEY DR,HOWELL,MI,6
98643797,WESTERN ORDNANCE INTERNATIONAL CORP,1701 W 10TH ST #14,TEMPE,AZ,5
98235032,BAT MACHINE CO INC,11550 N-BRUSS RD,RATHDRUM,ID,5
98134479,"GESKE, GERALD",18 BRIAN COURT,SUPERIOR,MT,5
58500280,BORCHARDT RIFLE CORP,9732 HWY 180 W,SILVER CITY,NM,5
96838244,"CURTIS, LEVERETTE CHARLES",1901 LOPEZ DR,ANTIOCH,CA,4
58437358,"ALVEY, GARY",237 27 1/4 RD #1,GRAND JUNCTION,CO,4
98235063,"HOENIG, GEORGE",6521 MORTON DR,BOISE,ID,4
98200093,"ROMANS, STEVE DALE",1981 BLIZZARD MT RD,ARCO,ID,4
82340096,"SMITH, KENNETH M SR",450 SMITH LN,PALMYRA,PA,4
57454185,"BILL WISEMAN & CO, INC",18456 ST HWY 6 S,COLLEGE STATION,TX,4
57537987,"URBACH, MURRAY GLEN",1529 AXE,GARLAND,TX,4
34100358,DICKS GUNSMITHING INC,25791 DODD BLVD,LAKEVILLE,MN,3
60233304,"ANDREWSKI, STANLEY J JR",741 BATTLE ST,WEBSTER,NH,3
82200079,"ST PIERRE, THOMAS V",506 ONE MILE RD S,HIGHTSTOWN,NJ,3
57300149,DIVERSIFIED METAL WORKS INC,2900 SE 29TH ST,OKLAHOMA CITY,OK,3
99337203,LOOCK MANUFACTURING CO INC,21210 SW JOHNSON ST,ALOHA,OR,3
34633933,"MAYER, LOUIS",422 N MAIN,ISABEL,SD,3
57600038,"BOWEN, JOE F",200 BAYOU BEND LANE,CLEVELAND,TX,3
98637148,"LOCKETT, RAYMOND H JR",2231 SOTOL LANE,LAKE HAVASU CITY,AZ,2
98600187,"WELLS, FRED F",110 N SUMMIT,PRESCOTT,AZ,2
58433821,"STURTEVANT, WILLIAM F & PAMELA M",30 GREENHORN DR,PUEBLO,CO,2
15900738,"MINOR, LEE R",1406 CAPITAL CIR NE #D,TALLAHASSEE,FL,2
15946669,"SMITH, TIMOTHY E",3761 RECKER HWY,WINTER HAVEN,FL,2
33617951,PWA INC,1305 W 11TH ST,MILAN,IL,2
43813395,FALLING BLOCK WORKS INC,6121 ZINK RD,MAYBEE,MI,2
43800195,"LAYNE, TIM",890 22 MILE RD,SAND LAKE,MI,2
34100002,SYG INC,9739 HUMBOLDT AVE S,BLOOMINGTON,MN,2
54339122,"ED BROWN PRODUCTS, INC",43825 MULDROW TRAIL,PERRY,MO,2
58534617,"ROBERTSON, CHARLES R",9812-A COCHITI SE,ALBUQUERQUE,NM,2
43400315,"DREES, SCOTT ADAM & JANOWSKI, DAVID MICHAEL II",3442 S MAIN ST,ROCK CREEK,OH,2
43436989,"SHIVAK, RANDALL R",1455 LOWELL STREET (REAR),ELYRIA,OH,2
82534860,CLASS THREE SUPPLY INC,1400 N HERMITAGE RD,HERMITAGE,PA,2
82300267,SINGLE SHOT RIFLES INC,RR 2 BOX 1012,DINGMANS FERRY,PA,2
57634159,BRILEY MANUFACTURING INC,1230 LUMPKIN,HOUSTON,TX,2
57400465,"NEWLAN, JAMES DOUGLAS & NEWLAN, STEVEN JAMES",118 COUNTY RD 380,GEORGE WEST,TX,2
60300037,CASPIAN ARMS LTD,75 CAL FOSTER DR,WOLCOTT,VT,2
98638308,"SEBASTIAN, RICHARD",812 W CAMINO DESIERTO,TUCSON,AZ,1
97737675,"ASKEW, FRANK LESLIE",1100 WRIGLEY WAY,MILPITAS,CA,1
58437084,"BURGE, RALPH ANTHONY",20951 COUNTY RD #30,WESTON,CO,1
58436817,"HILTON, EDWARD",265 BLUE SPRUCE DR,PINE,CO,1
15939794,B & K DIVING SYSTEMS INC,1328 CLEMENTS WOODS LN,JACKSONVILLE,FL,1
15937076,S A A R MFG CORP,801 W 49TH ST #111,HIALEAH,FL,1
98235103,"BARNARD, DONVAL R",15858 ALLENDALE RD,WILDER,ID,1
43536510,"MCHARGUE, EDWARD RAY",RR 1 BOX 174,CARBON,IN,1
43538035,"PENROD, J MARK",312 COLLEGE AVE,NORTH MANCHESTER,IN,1
16436362,"CLEMENTS, CHARLES DAVID",61060 HATLEY DETROIT RD,GREENWOOD SPRINGS,MS,1
16400028,"WELLCHECK, INC",4013 BIENVILLE BLVD,OCEAN SPRINGS,MS,1
54733288,"TANK, JON",1777 COUNTY RD 20,FREMONT,NE,1
60234420,TIFFIN MILLER CORP,15 DEBBIE DR,PELHAM,NH,1
57337041,"FLEMING, JAMES",HC 63 BOX 196,RED OAK,OK,1
57336699,"ZIMMERMAN, DAN B",3840 SW 113TH,OKLAHOMA CITY,OK,1
99300194,"PERSONAL DEFENSE SYSTEMS, LLC",2521 NORTH HAYDEN ISLAND DR,PORTLAND,OR,1
82300331,K B I INC,5480 LINGLESTOWN RD,HARRISBURG,PA,1
15700093,"FERGUSON, MELVIN R",232 ROGER BOLT RD,BELTON,SC,1
16238662,"JENKINS, KEVIN BRICE",2849 OAK VIEW DR,MURFREESBORO,TN,1
57540686,C A M III CORPORATION,CO RD 410,OZONA,TX,1
57634367,"LUKENBAUGH, CHRIS",1611 WILLOWVIEW,LAPORTE,TX,1
57500408,"ROCK, RANDEL ARA",2351 MERREL RD #108,DALLAS,TX,1
57400177,"SOTELO, GERARDO FELIX",1402 BLANCO RD,SAN ANTONIO,TX,1
15400177,"TANNER, CHRISTOPHER GLENN",4183 EGGLESTON RD,PEARISBURG,VA,1
33900226,"ASKLAND, RUSSELL LEE",1021 S WATER ST,SPARTA,WI,1
33937187,"PIPER, DANE G & MENN, JEFF F",305 E TERHUNE ST,VIROQUA,WI,1
