RDS KEY,LICENSE NAME,STREET,CITY,ST,RIFLE MFG
98787363,ARMS TECHNOLOGY INC,2779 DIRECTORS ROW,SALT LAKE CITY,UT,4091
98800094,ARSENAL INC,6959 SPEEDWAY BLVD W-109,LAS VEGAS,NV,2711
34100800,VULCAN ARMS INC,9487 INVER GROVE TR,INVER GROVE HEIGHTS,MN,2642
60435456,"SAEILO, INC",130 GODDARD MEMORIAL DR,WORCESTER,MA,2636
60635944,AR-7 INDUSTRIES LLC,998 N COLONY RD,MERIDEN,CT,2479
98135432,COOPER FIREARMS OF MONTANA INC,4004 HWY 93 N,STEVENSVILLE,MT,2384
60600773,O F MOSSBERG & SONS INC,7 GRASSO AVE,NORTH HAVEN,CT,2229
98614472,"STURM, RUGER & CO INC",200 RUGER RD,PRESCOTT,AZ,1274
33637390,DS ARMS INC,27W990 INDUSTRIAL AVE,LAKE BARRINGTON,IL,1234
60636035,J L D ENTERPRISES INC,1451 NEW BRITAIN AVE,FARMINGTON,CT,1222
16236907,BARRETT FIREARMS MFG INC,5926 MILLER LANE,MURFREESBORO,TN,1158
54235453,DOUBLE DEUCE INC,24276 240TH ST,CARROLL,IA,1058
98600975,BUSHMASTER FIREARMS INC,1070 METRIC DRIVE,LAKE HAVASU CITY,AZ,951
98100033,MONTANA RIFLE CO,2593 A HIGHWAY 2 EAST,KALISPELL,MT,904
98133799,POWDER RIVER RIFLE CO INC,201 CENTENNIAL DR,BIG TIMBER,MT,851
34633475,H S PRECISION INC,1301 TURBINE DR,RAPID CITY,SD,680
99101098,AERO PRECISION INC,2338 HOLGATE ST S,TACOMA,WA,676
82207593,NAVY ARMS COMPANY,813-815 22ND ST,UNION CITY,NJ,603
85234826,ARMSCORP USA INC,4424 JOHN AVE,BALTIMORE,MD,480
57134716,WILSONS GUN SHOP INC,2234 CR 719,BERRYVILLE,AR,419
57541806,STILLERS PRECISION FIREARMS LLC,2405 COUNTRY MEADOW LN,WYLIE,TX,419
43437065,KELBLY'S RIFLE RANGE INC,7222 DALTON FOX LAKE RD,NORTH LAWRENCE,OH,413
99136693,NESIKA BAY PRECISION INC,6112 NE MINNER RD #8,POULSBO,WA,404
43479505,"LANDIES, ROBERT I",310 PARK DR,CHARDON,OH,357
15940998,KNIGHTS MANUFACTURING CO,701 COLUMBIA BLVD,TITUSVILLE,FL,320
33900697,"LAUER, STEVEN MICHAEL",3601 129TH ST,CHIPPEWA FALLS,WI,316
34606531,DAKOTA ARMS INC,1310 INDUSTRY RD,STURGIS,SD,303
43136652,"GROVE, TODD ANDREW",537 N ELM ST,TROY,OH,299
58437579,AWI LLC,600 OAK AVE,EATON,CO,288
98155388,C SHARPS ARMS CO INC,100 CENTENNIAL DR,BIG TIMBER,MT,287
99337182,TNW FIRERMS INC,55325 TIMBER RD BLDG A,VERNONIA,OR,274
98235032,BAT MACHINE CO INC,11550 N-BRUSS RD,RATHDRUM,ID,241
57337084,TROMIX CORPORATION,405 N WALNUT #8,BROKEN ARROW,OK,232
34100363,"TOOL GRINDING, INCORPORATED",5555 BOONE AVE NORTH,MINNEAPOLIS,MN,217
15840177,MASTERPIECE ARMS INC,116 KINGSBRIDGE DRIVE,CARROLLTON,GA,203
98638020,AMERICAN SPIRIT ARMS CORP,15001 N HAYDEN RD #112,SCOTTSDALE,AZ,195
99537023,ENTREPRISE ARMS INC,5321 IRWINDALE AVE,IRWINDALE,CA,178
15946787,SERBU FIREARMS INC,6001 JOHNS RD #144,TAMPA,FL,176
93340084,"RITCHIE, WILLIAM RAYMOND",1653 PLUM LANE,REDLANDS,CA,174
54301660,KEMCO TOOL & MACHINE COMPANY,3616 SCARLET OAK BOULEVARD,SAINT LOUIS,MO,164
34136974,JP ENTERPRISES INC,7605 128TH ST N BUILDING,WHITE BEAR LAKE,MN,161
45500132,MELVIN FORBES ENTERPRISES LLC,214 PRICE ST,GRANVILLE,WV,155
58334359,BALLARD RIFLE LLC,113 W YELLOWSTONE,CODY,WY,143
99137453,"JOHNSON, VALERIE ANNE",75B ABBOTT RD,ELMA,WA,120
54340380,"CUTTING EDGE PMS INC, THE",11150 PROGRESS ST,MOUNT VERNON,MO,112
15735931,JARRETT RIFLES INC,383 BROWN RD,JACKSON,SC,110
54340562,"ED BROWN CUSTOM, INC",43825 MULDROW TRAIL,PERRY,MO,101
82300267,SINGLE SHOT RIFLES INC,RR 2 BOX 1012,DINGMANS FERRY,PA,75
15900881,"WHITE, FRANK C",719 WHITE DR,ALFORD,FL,74
33900732,EAST RIDGE GUN CO INC,6319 5TH AVE,BANCROFT,WI,66
98600122,CAVALRY ARMS CORP,723 WEST COMMERCE SUITE A,GILBERT,AZ,63
98835495,U S ORDNANCE INC,"2500 VALLEY RD UNITS R, S, T",RENO,NV,58
15901343,AK-USA MANUFACTURING INC,3112-1 PALM AVENUE,FORT MYERS,FL,52
85200218,BRP CORP,7592 COMMERCE LANE,CLINTON,MD,48
82300331,K B I INC,5480 LINGLESTOWN RD,HARRISBURG,PA,48
46100968,BLUEGRASS ARMORY LLC,145 ORCHARD STREET,RICHMOND,KY,43
15601244,"MAYO, JAMES ARTHUR JR",2411 RHYNE RD,DALLAS,NC,41
98636542,"ROBAR COMPANIES, INC",21438 N 7TH AVE SUITE B,PHOENIX,AZ,40
57401043,HCR INC,5726 MORNINGSIDE DRIVE,NEW BRAUNFELS,TX,40
34137259,E ARTHUR BROWN CO INC,4353 STATE HWY 27 E,ALEX,MN,36
15902094,"MOORE, DAVID E & MOORE, CARLA W",2005-B MURCOTT DRIVE,SAINT CLOUD,FL,33
57637564,LONE STAR RIFLE CO INC,11231 ROSE ROAD,CONROE,TX,28
93319318,"LA FRANCE, TIMOTHY FRANK",3417 HANCOCK ST,SAN DIEGO,CA,26
98637328,"LAZZERONI, INC",1415 S CHERRY,TUCSON,AZ,25
33937339,"GRAETZ, ERIC JAY",N5391 COUNTY RD S,POUND,WI,24
15639696,"CHANDLER, NORMAN A",100 RADCLIFFE CIRCLE,JACKSONVILLE,NC,23
34606554,MILLER ARMS INC,PURL ST BOX 260,ST ONGE,SD,21
15903131,"OZIMEK, GREGORY G",1411 NW 33RD DR,POMPANO BEACH,FL,20
43436235,"JONES, JOHNDAVID",590 WOODVUE LANE,WINTERSVILLE,OH,20
97738185,"SEARCY, BERNARD L",26293 TMT RD,BORON,CA,19
98835517,"DEBORD, CURTIS LEE",2500 VALLEY RD UNIT Z,RENO,NV,18
57542125,"LAU, MICHAEL RICHARD",906 MIDDLE RUN,DUNCANVILLE,TX,18
57100334,ULTIMATE ACCURACY INC,1389 HWY 236 WEST,LONOKE,AR,17
34600028,FOUR HORSEMEN ARMS LLC,105-B OAK ST,FAIRBURN,SD,17
15900003,"REUMAN, PHILIP CHARLES",6001 JOHNS RD #638,TAMPA,FL,14
99300614,PIERCE & SON LE SUPPLIES LLC,2895 CHAD DR,EUGENE,OR,13
43437450,BALOGH JAMES,13566 INDIAN HOLLOW RD,GRAFTON,OH,12
33937187,"PIPER, DANE G & MENN, JEFF F",305 E TERHUNE ST,VIROQUA,WI,12
97738092,ROGUE RIV RIFLEWORKS INC/JOHN RIBGY & CO,500 LINNE RD STE D,PASO ROBLES,CA,11
15801567,COBB MANUFACTURING INC,2029 MARSHALL HUFF RD SUITE A,DALLAS,GA,10
54800618,"VAN DYKE, JOHN WILLIAM",101 COLORADO ST,PLAINVILLE,KS,10
15943009,ANZIO IRONWORKS CORP,1905 16TH ST N,SAINT PETERSBURG,FL,9
15601420,NOVELTY WAREHOUSE INC,777 OAK AVENUE,SPRUCE PINE,NC,9
57500624,PRIORITY TOOL & MACHINE INC,185 MARK LANE,ROYSE CITY,TX,9
46133576,"LANDEN, RANDAL S",1200 ONEAL RD,LONDON,KY,8
57500408,"ROCK, RANDEL ARA",2351 MERREL RD #108,DALLAS,TX,8
93337167,GUIETTE MANUFACTURING INC,10704 PROSPECT AVE STE D,SANTEE,CA,7
15800115,"HERITAGE CUSTOM ARMS, LLC",250 KELLER RD,ROSSVILLE,GA,7
60100118,"BOELENS, SHAWN F",481 BANGOR RD,DOVER FOXCROFT,ME,7
54301404,"ATWILL, DAVID BRYAN",8628 STATE HWY 125 SOUTH,CHADWICK,MO,7
58500280,BORCHARDT RIFLE CORP,9732 HWY 180 W,SILVER CITY,NM,6
57336699,"ZIMMERMAN, DAN B",3840 SW 113TH,OKLAHOMA CITY,OK,6
99337203,LOOCK MANUFACTURING CO INC,21210 SW JOHNSON ST,ALOHA,OR,6
60500107,TANURY INDUSTRIES,6 NEW ENGLAND WAY,LINCOLN,RI,6
58400531,"MCKINNEY, RICHARD PHILLIP",1523A BIG THOMPSON CANYON RD,LOVELAND,CO,5
54733630,"HATCHER, TODD M",76650 RD 342,ELSIE,NE,5
82534860,CLASS THREE SUPPLY INC,1400 N HERMITAGE RD,HERMITAGE,PA,5
57634159,BRILEY MANUFACTURING INC,1230 LUMPKIN,HOUSTON,TX,5
57637288,PMM INVESTMENT CASTINGS INC,5514 W 34TH ST,HOUSTON,TX,5
98200093,"ROMANS, STEVE DALE",1981 BLIZZARD MT RD,ARCO,ID,4
82200079,"ST PIERRE, THOMAS V",506 ONE MILE RD S,HIGHTSTOWN,NJ,4
43400779,"JACOBS, MARK ROBERT",10080 N PALMRA RD,NORTH JACKSON,OH,4
60300037,CASPIAN ARMS LTD,75 CAL FOSTER DR,WOLCOTT,VT,4
15801258,HEAVYARMS LLC,1667 WILLOW WAY,WOODSTOCK,GA,3
43843870,ANTHONY W GILKES INC,1522 W 40TH ST,FREMONT,MI,3
98100053,AXTELL RIFLE CO INC,353 MILL CREEK RD,SHERIDAN,MT,3
43136612,"WELLS, GREGORY F",7777 HIVNOR RD,CROOKSVILLE,OH,3
99337462,"GUSTAFSON, DAVID AUGUST",4820 W 188TH PLACE,ALOHA,OR,3
82301302,"BIRTEL, DAVID P",195 SOLCUM STREET FLOOR #2,SWOYERSVILLE,PA,3
15700093,"FERGUSON, MELVIN R",232 ROGER BOLT RD,BELTON,SC,3
15700935,LAURENS COUNTY TACTICAL ARMORY LLC,796 ROCKY SPRINGS CHURCH RD,LAURENS,SC,3
98734724,ZDF IMPORT/EXPORT INC,2090 N REDWOOD RD #40,SALT LAKE CITY,UT,3
98643797,WESTERN ORDNANCE INTERNATIONAL CORP,1701 W 10TH ST #14,TEMPE,AZ,2
58400644,XCALIBER MFG LLC,10311 W HAMPDEN AVE # A-111,LAKEWOOD,CO,2
15640357,"HILTS, RICHARD JAY",413 WHITE HAT RD,HERTFORD,NC,2
54700082,"HINELINE, DAVID CARL",724 E 15TH ST,SOUTH SIOUX CITY,NE,2
58534617,"ROBERTSON, CHARLES R",9812-A COCHITI SE,ALBUQUERQUE,NM,2
61600463,"HOJNICKI, DAVID",2720 MERKLE RD,ATTICA,NY,2
43400315,"DREES, SCOTT ADAM & JANOWSKI, DAVID MICHAEL II",3442 S MAIN ST,ROCK CREEK,OH,2
43437848,PARKER BROS MAKERS INC,"3313 WEST 140TH ST, SUITE D",CLEVELAND,OH,2
99300756,"CELESTE, TIMOTHY MATTHEW",548 MENLO DR N,KEIZER,OR,2
57501388,"SEIDEL, THOMAS",6501 135 E UNIT 105,CORINTH,TX,2
57537987,"URBACH, MURRAY GLEN",1529 AXE,GARLAND,TX,2
15400508,"MCPEAKE, TIMOTHY & MCPEAKE JEFFREY",1500 STAPLES ST LOT 1,RADFORD,VA,2
45536010,PRECISION WEAPONS CORP,112 SURPLUS LN,BRADLEY,WV,2
15900738,"MINOR, LEE R",1406 CAPITAL CIR NE #D,TALLAHASSEE,FL,1
98235118,EVOLUTION INC,RT 2 BOX 763-L,GRANGEVILLE,ID,1
33637243,LEWIS MACHINE & TOOL CO,1305 W 11TH ST,MILAN,IL,1
43500047,ANTIQUE & MODERN ARMS LLC,6243 COFFMAN RD,INDIANAPOLIS,IN,1
60401163,TAUGWANK SPUR CORP,396 MAIN ST,AGAWAM,MA,1
43843508,"BABIAR, MILAN S & MAKINSON, NICHOLAS J",2249 HIDDEN VALLEY DR,HOWELL,MI,1
34136480,PINE TECHNICAL COLLEGE,900 4TH ST SE,PINE CITY,MN,1
54300107,"KUEHL, RICHARD F JR",4452 AUGUSTA SHORES DR,AUGUSTA,MO,1
58535080,"ENGELS, JOHN W",2203 PEGGY ANN DR,GALLUP,NM,1
43400683,"VERHOFF, DARRIN",13101 SR 15,OTTAWA,OH,1
57337041,"FLEMING, JAMES",HC 63 BOX 196,RED OAK,OK,1
57300887,J J PERODEAU GUNMAKER INC,WOODRING AIRPORT 66TH STREET,ENID,OK,1
99335597,CASCADE ARMS INC,52261 KELLY SPRINGS RD,MAUPIN,OR,1
82300240,"BRADLEY, ROBERT WESTON",259 LAFAYETTE RD,COATESVILLE,PA,1
82300212,CLASSIC PISTOL INC,1310 INDUSTRIAL BLVD,SOUTHAMPTON,PA,1
82333035,DINA ARMS CORP,3378 PRUSS HILL RD,POTTSTOWN,PA,1
82301354,DOUG KOENIG CUSTOM RIFLES INC,1031 FOUNTAIN ST,ASHLAND,PA,1
82300912,GENERAL BALLISTICS INC,RTE 715 RR #6,SAYLORSBURG,PA,1
82339102,"HAMMONDS, CLARENCE H",415 GREENWAY,RED LION,PA,1
82300432,"PRENDERGAST, PETER G MD",RR 2 BOX 2060 STONE ST,FRIENDSVILLE,PA,1
82340096,"SMITH, KENNETH M SR",450 SMITH LN,PALMYRA,PA,1
82333855,TAR HUNT CUSTOM RIFLES INC,101 DOGTOWN RD,BLOOMSBURG,PA,1
34600103,"SATTERLEE, STUART",EAST HWY 14A ECHO MOUNTAIN RD,DEADWOOD,SD,1
34600222,"WILLIAMS, BRIAN",9539 N HWY 79,BLACK HAWK,SD,1
57637697,"ARSENAL USA I, LLC",7311 GALVESTON RD STE 260,HOUSTON,TX,1
57600679,"BODINE, WILLIAM ETCYL",1305 EVERGLADE,PASADENA,TX,1
57600038,"BOWEN, JOE F",200 BAYOU BEND LANE BLDG 2,CLEVELAND,TX,1
98734745,"WILLIS, JAMES A",1180 BELL CASTLE CIR,SANDY,UT,1
99100854,TOTAL SILENCE INC,30217 108TH SE,AUBURN,WA,1
33937213,"GRAETZ, ALLEN CHARLES",W10843 W 4TH RD,POUND,WI,1
